x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,y
0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,2.34E-05,5.37E-05,0.00022663,0.0010191,0.0047243,0.022986,0.12411,0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,2.34E-05,5.37E-05,0.00022663,0.0010191,0.0047243,0.022986,0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,2.34E-05,5.37E-05,0.00022663,0.0010191,0.0047243,0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,2.34E-05,5.37E-05,0.00022663,0.0010191,0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,2.34E-05,5.37E-05,0.00022663,0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,2.34E-05,5.37E-05,0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,2.34E-05,0.12411,0.022986,0.0047243,0.0010191,0.00022663,5.37E-05,0.12411,0.022986,0.0047243,0.0010191,0.00022663,0.12411,0.022986,0.0047243,0.0010191,0.12411,0.022986,0.0047243,0.12411,0.022986,0.12411,0.98466,0.98448,0.98448,0.98448,0.98448,0.98448,0.98448,0.98448,0.98448,0.98448,0.98448,0.98448,0.98466,0.98466,4.06
0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,2.30E-05,5.29E-05,0.00022384,0.0010091,0.0046893,0.022872,0.1238,0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,2.30E-05,5.29E-05,0.00022384,0.0010091,0.0046893,0.022872,0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,2.30E-05,5.29E-05,0.00022384,0.0010091,0.0046893,0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,2.30E-05,5.29E-05,0.00022384,0.0010091,0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,2.30E-05,5.29E-05,0.00022384,0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,2.30E-05,5.29E-05,0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,2.30E-05,0.1238,0.022872,0.0046893,0.0010091,0.00022384,5.29E-05,0.1238,0.022872,0.0046893,0.0010091,0.00022384,0.1238,0.022872,0.0046893,0.0010091,0.1238,0.022872,0.0046893,0.1238,0.022872,0.1238,0.98473,0.98456,0.98455,0.98455,0.98455,0.98455,0.98455,0.98455,0.98455,0.98455,0.98455,0.98456,0.98473,0.98473,4.07
0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,2.26E-05,5.21E-05,0.00022109,0.00099915,0.0046546,0.022759,0.12349,0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,2.26E-05,5.21E-05,0.00022109,0.00099915,0.0046546,0.022759,0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,2.26E-05,5.21E-05,0.00022109,0.00099915,0.0046546,0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,2.26E-05,5.21E-05,0.00022109,0.00099915,0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,2.26E-05,5.21E-05,0.00022109,0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,2.26E-05,5.21E-05,0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,2.26E-05,0.12349,0.022759,0.0046546,0.00099915,0.00022109,5.21E-05,0.12349,0.022759,0.0046546,0.00099915,0.00022109,0.12349,0.022759,0.0046546,0.00099915,0.12349,0.022759,0.0046546,0.12349,0.022759,0.12349,0.98481,0.98464,0.98463,0.98463,0.98463,0.98463,0.98463,0.98463,0.98463,0.98463,0.98463,0.98464,0.98481,0.98481,4.08
0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,2.22E-05,5.14E-05,0.00021838,0.00098935,0.0046203,0.022647,0.12318,0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,2.22E-05,5.14E-05,0.00021838,0.00098935,0.0046203,0.022647,0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,2.22E-05,5.14E-05,0.00021838,0.00098935,0.0046203,0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,2.22E-05,5.14E-05,0.00021838,0.00098935,0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,2.22E-05,5.14E-05,0.00021838,0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,2.22E-05,5.14E-05,0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,2.22E-05,0.12318,0.022647,0.0046203,0.00098935,0.00021838,5.14E-05,0.12318,0.022647,0.0046203,0.00098935,0.00021838,0.12318,0.022647,0.0046203,0.00098935,0.12318,0.022647,0.0046203,0.12318,0.022647,0.12318,0.98488,0.98471,0.98471,0.98471,0.98471,0.98471,0.98471,0.98471,0.98471,0.98471,0.98471,0.98471,0.98488,0.98488,4.09
0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,2.18E-05,5.06E-05,0.00021571,0.00097967,0.0045863,0.022536,0.12288,0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,2.18E-05,5.06E-05,0.00021571,0.00097967,0.0045863,0.022536,0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,2.18E-05,5.06E-05,0.00021571,0.00097967,0.0045863,0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,2.18E-05,5.06E-05,0.00021571,0.00097967,0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,2.18E-05,5.06E-05,0.00021571,0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,2.18E-05,5.06E-05,0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,2.18E-05,0.12288,0.022536,0.0045863,0.00097967,0.00021571,5.06E-05,0.12288,0.022536,0.0045863,0.00097967,0.00021571,0.12288,0.022536,0.0045863,0.00097967,0.12288,0.022536,0.0045863,0.12288,0.022536,0.12288,0.98496,0.98479,0.98478,0.98478,0.98478,0.98478,0.98478,0.98478,0.98478,0.98478,0.98478,0.98479,0.98496,0.98496,4.1
0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,2.14E-05,4.99E-05,0.00021308,0.00097011,0.0045527,0.022425,0.12258,0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,2.14E-05,4.99E-05,0.00021308,0.00097011,0.0045527,0.022425,0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,2.14E-05,4.99E-05,0.00021308,0.00097011,0.0045527,0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,2.14E-05,4.99E-05,0.00021308,0.00097011,0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,2.14E-05,4.99E-05,0.00021308,0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,2.14E-05,4.99E-05,0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,2.14E-05,0.12258,0.022425,0.0045527,0.00097011,0.00021308,4.99E-05,0.12258,0.022425,0.0045527,0.00097011,0.00021308,0.12258,0.022425,0.0045527,0.00097011,0.12258,0.022425,0.0045527,0.12258,0.022425,0.12258,0.98503,0.98486,0.98486,0.98486,0.98486,0.98486,0.98486,0.98486,0.98486,0.98486,0.98486,0.98486,0.98503,0.98503,4.11
0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,2.11E-05,4.91E-05,0.00021048,0.00096067,0.0045193,0.022315,0.12227,0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,2.11E-05,4.91E-05,0.00021048,0.00096067,0.0045193,0.022315,0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,2.11E-05,4.91E-05,0.00021048,0.00096067,0.0045193,0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,2.11E-05,4.91E-05,0.00021048,0.00096067,0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,2.11E-05,4.91E-05,0.00021048,0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,2.11E-05,4.91E-05,0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,2.11E-05,0.12227,0.022315,0.0045193,0.00096067,0.00021048,4.91E-05,0.12227,0.022315,0.0045193,0.00096067,0.00021048,0.12227,0.022315,0.0045193,0.00096067,0.12227,0.022315,0.0045193,0.12227,0.022315,0.12227,0.98511,0.98494,0.98494,0.98493,0.98493,0.98493,0.98493,0.98493,0.98493,0.98493,0.98494,0.98494,0.98511,0.98511,4.12
0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,2.07E-05,4.84E-05,0.00020793,0.00095134,0.0044863,0.022206,0.12197,0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,2.07E-05,4.84E-05,0.00020793,0.00095134,0.0044863,0.022206,0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,2.07E-05,4.84E-05,0.00020793,0.00095134,0.0044863,0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,2.07E-05,4.84E-05,0.00020793,0.00095134,0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,2.07E-05,4.84E-05,0.00020793,0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,2.07E-05,4.84E-05,0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,2.07E-05,0.12197,0.022206,0.0044863,0.00095134,0.00020793,4.84E-05,0.12197,0.022206,0.0044863,0.00095134,0.00020793,0.12197,0.022206,0.0044863,0.00095134,0.12197,0.022206,0.0044863,0.12197,0.022206,0.12197,0.98518,0.98501,0.98501,0.98501,0.98501,0.98501,0.98501,0.98501,0.98501,0.98501,0.98501,0.98501,0.98518,0.98518,4.13
0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,2.04E-05,4.77E-05,0.00020541,0.00094212,0.0044537,0.022098,0.12167,0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,2.04E-05,4.77E-05,0.00020541,0.00094212,0.0044537,0.022098,0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,2.04E-05,4.77E-05,0.00020541,0.00094212,0.0044537,0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,2.04E-05,4.77E-05,0.00020541,0.00094212,0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,2.04E-05,4.77E-05,0.00020541,0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,2.04E-05,4.77E-05,0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,2.04E-05,0.12167,0.022098,0.0044537,0.00094212,0.00020541,4.77E-05,0.12167,0.022098,0.0044537,0.00094212,0.00020541,0.12167,0.022098,0.0044537,0.00094212,0.12167,0.022098,0.0044537,0.12167,0.022098,0.12167,0.98525,0.98509,0.98508,0.98508,0.98508,0.98508,0.98508,0.98508,0.98508,0.98508,0.98508,0.98509,0.98525,0.98525,4.14
0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,2.00E-05,4.70E-05,0.00020293,0.00093302,0.0044213,0.02199,0.12138,0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,2.00E-05,4.70E-05,0.00020293,0.00093302,0.0044213,0.02199,0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,2.00E-05,4.70E-05,0.00020293,0.00093302,0.0044213,0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,2.00E-05,4.70E-05,0.00020293,0.00093302,0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,2.00E-05,4.70E-05,0.00020293,0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,2.00E-05,4.70E-05,0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,2.00E-05,0.12138,0.02199,0.0044213,0.00093302,0.00020293,4.70E-05,0.12138,0.02199,0.0044213,0.00093302,0.00020293,0.12138,0.02199,0.0044213,0.00093302,0.12138,0.02199,0.0044213,0.12138,0.02199,0.12138,0.98532,0.98516,0.98516,0.98516,0.98516,0.98516,0.98516,0.98516,0.98516,0.98516,0.98516,0.98516,0.98532,0.98532,4.15
0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,1.97E-05,4.63E-05,0.00020049,0.00092402,0.0043892,0.021884,0.12108,0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,1.97E-05,4.63E-05,0.00020049,0.00092402,0.0043892,0.021884,0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,1.97E-05,4.63E-05,0.00020049,0.00092402,0.0043892,0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,1.97E-05,4.63E-05,0.00020049,0.00092402,0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,1.97E-05,4.63E-05,0.00020049,0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,1.97E-05,4.63E-05,0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,1.97E-05,0.12108,0.021884,0.0043892,0.00092402,0.00020049,4.63E-05,0.12108,0.021884,0.0043892,0.00092402,0.00020049,0.12108,0.021884,0.0043892,0.00092402,0.12108,0.021884,0.0043892,0.12108,0.021884,0.12108,0.98539,0.98523,0.98523,0.98523,0.98523,0.98523,0.98523,0.98523,0.98523,0.98523,0.98523,0.98523,0.98539,0.98539,4.16
0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,1.94E-05,4.56E-05,0.00019808,0.00091514,0.0043575,0.021778,0.12079,0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,1.94E-05,4.56E-05,0.00019808,0.00091514,0.0043575,0.021778,0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,1.94E-05,4.56E-05,0.00019808,0.00091514,0.0043575,0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,1.94E-05,4.56E-05,0.00019808,0.00091514,0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,1.94E-05,4.56E-05,0.00019808,0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,1.94E-05,4.56E-05,0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,1.94E-05,0.12079,0.021778,0.0043575,0.00091514,0.00019808,4.56E-05,0.12079,0.021778,0.0043575,0.00091514,0.00019808,0.12079,0.021778,0.0043575,0.00091514,0.12079,0.021778,0.0043575,0.12079,0.021778,0.12079,0.98546,0.98531,0.9853,0.9853,0.9853,0.9853,0.9853,0.9853,0.9853,0.9853,0.9853,0.98531,0.98546,0.98546,4.17
0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,1.90E-05,4.50E-05,0.0001957,0.00090636,0.0043261,0.021673,0.12049,0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,1.90E-05,4.50E-05,0.0001957,0.00090636,0.0043261,0.021673,0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,1.90E-05,4.50E-05,0.0001957,0.00090636,0.0043261,0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,1.90E-05,4.50E-05,0.0001957,0.00090636,0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,1.90E-05,4.50E-05,0.0001957,0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,1.90E-05,4.50E-05,0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,1.90E-05,0.12049,0.021673,0.0043261,0.00090636,0.0001957,4.50E-05,0.12049,0.021673,0.0043261,0.00090636,0.0001957,0.12049,0.021673,0.0043261,0.00090636,0.12049,0.021673,0.0043261,0.12049,0.021673,0.12049,0.98553,0.98538,0.98537,0.98537,0.98537,0.98537,0.98537,0.98537,0.98537,0.98537,0.98537,0.98538,0.98553,0.98553,4.18
0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,1.87E-05,4.43E-05,0.00019336,0.00089768,0.0042949,0.021568,0.1202,0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,1.87E-05,4.43E-05,0.00019336,0.00089768,0.0042949,0.021568,0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,1.87E-05,4.43E-05,0.00019336,0.00089768,0.0042949,0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,1.87E-05,4.43E-05,0.00019336,0.00089768,0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,1.87E-05,4.43E-05,0.00019336,0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,1.87E-05,4.43E-05,0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,1.87E-05,0.1202,0.021568,0.0042949,0.00089768,0.00019336,4.43E-05,0.1202,0.021568,0.0042949,0.00089768,0.00019336,0.1202,0.021568,0.0042949,0.00089768,0.1202,0.021568,0.0042949,0.1202,0.021568,0.1202,0.9856,0.98545,0.98545,0.98545,0.98545,0.98545,0.98545,0.98545,0.98545,0.98545,0.98545,0.98545,0.9856,0.9856,4.19
0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,1.84E-05,4.37E-05,0.00019106,0.00088911,0.0042641,0.021465,0.11991,0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,1.84E-05,4.37E-05,0.00019106,0.00088911,0.0042641,0.021465,0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,1.84E-05,4.37E-05,0.00019106,0.00088911,0.0042641,0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,1.84E-05,4.37E-05,0.00019106,0.00088911,0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,1.84E-05,4.37E-05,0.00019106,0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,1.84E-05,4.37E-05,0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,1.84E-05,0.11991,0.021465,0.0042641,0.00088911,0.00019106,4.37E-05,0.11991,0.021465,0.0042641,0.00088911,0.00019106,0.11991,0.021465,0.0042641,0.00088911,0.11991,0.021465,0.0042641,0.11991,0.021465,0.11991,0.98567,0.98552,0.98552,0.98552,0.98552,0.98552,0.98552,0.98552,0.98552,0.98552,0.98552,0.98552,0.98567,0.98567,4.2
0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,1.81E-05,4.30E-05,0.00018878,0.00088064,0.0042336,0.021362,0.11962,0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,1.81E-05,4.30E-05,0.00018878,0.00088064,0.0042336,0.021362,0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,1.81E-05,4.30E-05,0.00018878,0.00088064,0.0042336,0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,1.81E-05,4.30E-05,0.00018878,0.00088064,0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,1.81E-05,4.30E-05,0.00018878,0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,1.81E-05,4.30E-05,0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,1.81E-05,0.11962,0.021362,0.0042336,0.00088064,0.00018878,4.30E-05,0.11962,0.021362,0.0042336,0.00088064,0.00018878,0.11962,0.021362,0.0042336,0.00088064,0.11962,0.021362,0.0042336,0.11962,0.021362,0.11962,0.98574,0.98559,0.98559,0.98559,0.98559,0.98559,0.98559,0.98559,0.98559,0.98559,0.98559,0.98559,0.98574,0.98574,4.21
0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,1.78E-05,4.24E-05,0.00018654,0.00087227,0.0042033,0.02126,0.11933,0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,1.78E-05,4.24E-05,0.00018654,0.00087227,0.0042033,0.02126,0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,1.78E-05,4.24E-05,0.00018654,0.00087227,0.0042033,0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,1.78E-05,4.24E-05,0.00018654,0.00087227,0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,1.78E-05,4.24E-05,0.00018654,0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,1.78E-05,4.24E-05,0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,1.78E-05,0.11933,0.02126,0.0042033,0.00087227,0.00018654,4.24E-05,0.11933,0.02126,0.0042033,0.00087227,0.00018654,0.11933,0.02126,0.0042033,0.00087227,0.11933,0.02126,0.0042033,0.11933,0.02126,0.11933,0.98581,0.98566,0.98566,0.98566,0.98566,0.98566,0.98566,0.98566,0.98566,0.98566,0.98566,0.98566,0.98581,0.98581,4.22
0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,1.75E-05,4.18E-05,0.00018433,0.00086401,0.0041734,0.021158,0.11905,0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,1.75E-05,4.18E-05,0.00018433,0.00086401,0.0041734,0.021158,0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,1.75E-05,4.18E-05,0.00018433,0.00086401,0.0041734,0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,1.75E-05,4.18E-05,0.00018433,0.00086401,0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,1.75E-05,4.18E-05,0.00018433,0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,1.75E-05,4.18E-05,0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,1.75E-05,0.11905,0.021158,0.0041734,0.00086401,0.00018433,4.18E-05,0.11905,0.021158,0.0041734,0.00086401,0.00018433,0.11905,0.021158,0.0041734,0.00086401,0.11905,0.021158,0.0041734,0.11905,0.021158,0.11905,0.98588,0.98573,0.98573,0.98573,0.98573,0.98573,0.98573,0.98573,0.98573,0.98573,0.98573,0.98573,0.98588,0.98588,4.23
0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,1.72E-05,4.12E-05,0.00018215,0.00085583,0.0041437,0.021058,0.11876,0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,1.72E-05,4.12E-05,0.00018215,0.00085583,0.0041437,0.021058,0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,1.72E-05,4.12E-05,0.00018215,0.00085583,0.0041437,0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,1.72E-05,4.12E-05,0.00018215,0.00085583,0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,1.72E-05,4.12E-05,0.00018215,0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,1.72E-05,4.12E-05,0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,1.72E-05,0.11876,0.021058,0.0041437,0.00085583,0.00018215,4.12E-05,0.11876,0.021058,0.0041437,0.00085583,0.00018215,0.11876,0.021058,0.0041437,0.00085583,0.11876,0.021058,0.0041437,0.11876,0.021058,0.11876,0.98595,0.9858,0.98579,0.98579,0.98579,0.98579,0.98579,0.98579,0.98579,0.98579,0.98579,0.9858,0.98595,0.98595,4.24
0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,1.69E-05,4.06E-05,0.00018001,0.00084776,0.0041143,0.020958,0.11848,0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,1.69E-05,4.06E-05,0.00018001,0.00084776,0.0041143,0.020958,0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,1.69E-05,4.06E-05,0.00018001,0.00084776,0.0041143,0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,1.69E-05,4.06E-05,0.00018001,0.00084776,0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,1.69E-05,4.06E-05,0.00018001,0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,1.69E-05,4.06E-05,0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,1.69E-05,0.11848,0.020958,0.0041143,0.00084776,0.00018001,4.06E-05,0.11848,0.020958,0.0041143,0.00084776,0.00018001,0.11848,0.020958,0.0041143,0.00084776,0.11848,0.020958,0.0041143,0.11848,0.020958,0.11848,0.98601,0.98587,0.98586,0.98586,0.98586,0.98586,0.98586,0.98586,0.98586,0.98586,0.98586,0.98587,0.98601,0.98601,4.25
0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,1.67E-05,4.00E-05,0.00017789,0.00083978,0.0040852,0.020859,0.1182,0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,1.67E-05,4.00E-05,0.00017789,0.00083978,0.0040852,0.020859,0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,1.67E-05,4.00E-05,0.00017789,0.00083978,0.0040852,0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,1.67E-05,4.00E-05,0.00017789,0.00083978,0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,1.67E-05,4.00E-05,0.00017789,0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,1.67E-05,4.00E-05,0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,1.67E-05,0.1182,0.020859,0.0040852,0.00083978,0.00017789,4.00E-05,0.1182,0.020859,0.0040852,0.00083978,0.00017789,0.1182,0.020859,0.0040852,0.00083978,0.1182,0.020859,0.0040852,0.1182,0.020859,0.1182,0.98608,0.98593,0.98593,0.98593,0.98593,0.98593,0.98593,0.98593,0.98593,0.98593,0.98593,0.98593,0.98608,0.98608,4.26
0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,1.64E-05,3.95E-05,0.0001758,0.0008319,0.0040563,0.02076,0.11792,0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,1.64E-05,3.95E-05,0.0001758,0.0008319,0.0040563,0.02076,0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,1.64E-05,3.95E-05,0.0001758,0.0008319,0.0040563,0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,1.64E-05,3.95E-05,0.0001758,0.0008319,0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,1.64E-05,3.95E-05,0.0001758,0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,1.64E-05,3.95E-05,0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,1.64E-05,0.11792,0.02076,0.0040563,0.0008319,0.0001758,3.95E-05,0.11792,0.02076,0.0040563,0.0008319,0.0001758,0.11792,0.02076,0.0040563,0.0008319,0.11792,0.02076,0.0040563,0.11792,0.02076,0.11792,0.98614,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.986,0.98614,0.98614,4.27
